153.35,0.0041702,0.32725,3.0558,17.878,19.152,131.99,41.022,49.356,186.42,10.717,0.0041910,0.0055636,vapor
153.70,0.0043371,0.33958,2.9448,17.892,19.169,131.78,41.070,49.405,186.61,10.658,0.0042006,0.0055869,vapor
154.05,0.0045098,0.35230,2.8385,17.907,19.187,131.57,41.119,49.455,186.80,10.600,0.0042102,0.0056103,vapor
154.40,0.0046884,0.36543,2.7365,17.921,19.204,131.36,41.168,49.504,186.99,10.542,0.0042198,0.0056337,vapor
154.75,0.0048731,0.37898,2.6387,17.935,19.221,131.15,41.217,49.554,187.18,10.485,0.0042294,0.0056572,vapor
155.10,0.0050640,0.39295,2.5449,17.950,19.238,130.94,41.266,49.604,187.37,10.428,0.0042390,0.0056807,vapor
155.45,0.0052615,0.40735,2.4549,17.964,19.256,130.73,41.315,49.653,187.56,10.371,0.0042487,0.0057042,vapor
155.80,0.0054655,0.42221,2.3685,17.978,19.273,130.53,41.364,49.703,187.75,10.315,0.0042583,0.0057278,vapor
156.15,0.0056764,0.43753,2.2856,17.993,19.290,130.32,41.413,49.753,187.94,10.260,0.0042679,0.0057513,vapor
156.50,0.0058942,0.45331,2.2060,18.007,19.308,130.12,41.462,49.802,188.13,10.205,0.0042775,0.0057750,vapor
156.85,0.0061193,0.46958,2.1296,18.022,19.325,129.92,41.511,49.852,188.32,10.150,0.0042871,0.0057986,vapor
157.20,0.0063518,0.48635,2.0561,18.036,19.342,129.72,41.560,49.902,188.51,10.096,0.0042967,0.0058223,vapor
157.55,0.0065918,0.50362,1.9856,18.051,19.360,129.52,41.608,49.952,188.70,10.043,0.0043063,0.0058461,vapor
157.90,0.0068396,0.52141,1.9179,18.065,19.377,129.33,41.657,50.001,188.88,9.9893,0.0043159,0.0058698,vapor
158.25,0.0070955,0.53973,1.8528,18.080,19.394,129.13,41.706,50.051,189.07,9.9364,0.0043255,0.0058936,vapor
158.60,0.0073595,0.55859,1.7902,18.094,19.412,128.94,41.755,50.101,189.26,9.8840,0.0043351,0.0059175,vapor
158.95,0.0076320,0.57801,1.7301,18.109,19.429,128.75,41.804,50.151,189.45,9.8320,0.0043447,0.0059413,vapor
159.30,0.0079131,0.59800,1.6722,18.123,19.447,128.56,41.853,50.201,189.63,9.7804,0.0043543,0.0059652,vapor
159.65,0.0082031,0.61857,1.6166,18.138,19.464,128.37,41.902,50.251,189.82,9.7291,0.0043639,0.0059892,vapor
160.00,0.0085022,0.63974,1.5631,18.152,19.481,128.18,41.952,50.301,190.01,9.6783,0.0043735,0.0060131,vapor
160.35,0.0088106,0.66152,1.5117,18.167,19.499,127.99,42.001,50.351,190.19,9.6278,0.0043831,0.0060371,vapor
160.70,0.0091287,0.68393,1.4621,18.182,19.516,127.80,42.050,50.402,190.38,9.5778,0.0043927,0.0060612,vapor
161.05,0.0094565,0.70697,1.4145,18.196,19.534,127.62,42.099,50.452,190.56,9.5281,0.0044023,0.0060852,vapor
161.40,0.0097944,0.73067,1.3686,18.211,19.551,127.44,42.148,50.502,190.75,9.4788,0.0044118,0.0061093,vapor
161.75,0.010143,0.75503,1.3244,18.226,19.569,127.26,42.197,50.552,190.93,9.4298,0.0044214,0.0061335,vapor
162.10,0.010501,0.78008,1.2819,18.240,19.586,127.08,42.246,50.603,191.12,9.3812,0.0044310,0.0061577,vapor
162.45,0.010871,0.80582,1.2410,18.255,19.604,126.90,42.295,50.653,191.30,9.3330,0.0044406,0.0061819,vapor
